0.09039108455181122,5.08946232002927e-06,0.015303542837500572,0.0023757503367960453,0.053009677678346634,0.0005605955375358462,0.8383542895317078
0.1380414366722107,4.573477781377733e-05,0.027665114030241966,0.001704530674032867,0.08915089070796967,0.005354436580091715,0.7380378842353821
0.07951142638921738,2.4998031221912242e-05,0.014943529851734638,0.0007382202311418951,0.06690200418233871,0.0009325292776338756,0.8369472622871399
0.04595207795500755,1.9077373508480377e-05,0.013882950879633427,0.023676570504903793,0.02147831581532955,0.0014947222080081701,0.8934963345527649
0.017721138894557953,8.260970935225487e-05,0.008876504376530647,0.2566131055355072,0.023754563182592392,0.007065899204462767,0.6858861446380615
0.051748126745224,9.666743426350877e-05,0.010588589124381542,0.4849900007247925,0.025947749614715576,0.011924169026315212,0.41470468044281006
0.011578434146940708,2.2200885723577812e-05,0.003910955507308245,0.6900999546051025,0.0038778900634497404,0.013771498575806618,0.27673912048339844
0.012719769030809402,3.853866655845195e-05,0.004805147182196379,0.5296586751937866,0.00773798581212759,0.01141360867768526,0.43362632393836975
0.04528002440929413,0.00012547244841698557,0.011724907904863358,0.29522615671157837,0.02546730637550354,0.011328407563269138,0.6108476519584656
0.019003819674253464,0.00013179154484532773,0.01982293091714382,0.5221027135848999,0.015642838552594185,0.032751839607954025,0.3905440866947174
0.032384879887104034,0.0003153492871206254,0.035041000694036484,0.4179983139038086,0.029498519375920296,0.0373217947781086,0.4474400579929352
0.03680731728672981,0.00029198123957030475,0.027235860005021095,0.37789997458457947,0.031938888132572174,0.030838001519441605,0.4949880540370941
0.04594258964061737,0.0002026052970904857,0.03672849014401436,0.38369235396385193,0.026381760835647583,0.04087202623486519,0.4661802053451538
0.041325028985738754,0.00020473152108024806,0.029886972159147263,0.4162960946559906,0.021412139758467674,0.05252278596162796,0.4383523166179657
0.04004158824682236,0.00018309676670469344,0.03276941180229187,0.3638756573200226,0.022882388904690742,0.04739183560013771,0.49285611510276794
0.08186693489551544,0.0003388147451914847,0.04582713171839714,0.34228968620300293,0.029546748846769333,0.08405789732933044,0.4160727858543396
0.0594296008348465,0.00033578413422219455,0.04564174637198448,0.34315240383148193,0.03399225324392319,0.07160397619009018,0.44584426283836365
0.05475368723273277,0.0003271829045843333,0.051712196320295334,0.385938823223114,0.02589195780456066,0.08824922144412994,0.3931269943714142
0.07385344803333282,0.0005393609753809869,0.06666617095470428,0.32711708545684814,0.03329947218298912,0.09962514787912369,0.39889925718307495
0.06977873295545578,0.0005129160126671195,0.06053381785750389,0.3437159061431885,0.03311645984649658,0.07747049629688263,0.4148716628551483
0.053727101534605026,0.00044805408106185496,0.05987883359193802,0.41907283663749695,0.02625243179500103,0.09575527906417847,0.34486550092697144
0.0695384219288826,0.00047848999383859336,0.04817233234643936,0.3729856610298157,0.031397368758916855,0.056747231632471085,0.4206804931163788
0.04953639954328537,0.0003022300952579826,0.048549287021160126,0.42251262068748474,0.03000476583838463,0.06594915688037872,0.3831454813480377
0.04620278626680374,0.0004454371810425073,0.03604075312614441,0.416145920753479,0.03446365147829056,0.051540642976760864,0.4151608645915985
0.012486916035413742,0.00011874253686983138,0.01564423181116581,0.7674320340156555,0.009642517194151878,0.05726800486445427,0.13740743696689606
0.018028464168310165,0.0002611287636682391,0.02548222988843918,0.6092599630355835,0.021494394168257713,0.05545902997255325,0.27001476287841797
0.030201414600014687,0.00035173920332454145,0.035347726196050644,0.544613242149353,0.02505497820675373,0.0949978455901146,0.26943302154541016
0.04364607483148575,0.0003305806312710047,0.040611542761325836,0.5058491826057434,0.025829177349805832,0.07819884270429611,0.305534690618515
0.029277563095092773,0.0002615964040160179,0.03138035163283348,0.6244962811470032,0.024432558566331863,0.0502786748111248,0.2398729920387268
0.05290191248059273,0.0007629343890585005,0.0538046695291996,0.47965380549430847,0.04275520145893097,0.07712008059024811,0.29300132393836975
0.054549671709537506,0.0005833788891322911,0.05779341235756874,0.4852946996688843,0.0394250825047493,0.09445278346538544,0.2679009437561035
0.03222287818789482,0.00042678171303123236,0.04014414921402931,0.5681841373443604,0.031146839261054993,0.05015181377530098,0.2777233421802521
0.07406781613826752,0.0006617828621529043,0.055519141256809235,0.2845025062561035,0.10449887067079544,0.043759722262620926,0.43699005246162415
0.08621498197317123,0.0008182597812265158,0.06490595638751984,0.3479677736759186,0.07606541365385056,0.05133131518959999,0.37269631028175354
0.07491469383239746,0.0007938205963000655,0.07069302350282669,0.2741753160953522,0.08001486212015152,0.048036400228738785,0.45137181878089905
0.11299003660678864,0.0007201788830570877,0.08476138114929199,0.2584604024887085,0.07466921955347061,0.04296727105975151,0.425431489944458
0.10798927396535873,0.0006261132657527924,0.11478348821401596,0.20419804751873016,0.0607270821928978,0.08617395162582397,0.42550209164619446
0.21209898591041565,0.0003990437544416636,0.07628732174634933,0.153020441532135,0.04946636036038399,0.04374881833791733,0.46497905254364014
0.2150677591562271,0.011516548693180084,0.09873958677053452,0.009532435797154903,0.22125424444675446,0.008757039904594421,0.43513235449790955
0.08867104351520538,0.0017375157913193107,0.12136548012495041,0.015264995396137238,0.2690092623233795,0.002039938699454069,0.5019117593765259
0.1039460077881813,0.0004912594449706376,0.1077394187450409,0.021298712119460106,0.2636887729167938,0.005343256518244743,0.49749255180358887
